Filename,Touches,Author,Date
gradle-mvn-push.gradle,1
art/RootBeer-tv-graphic.png,1
art/tv-1.png,1
art/tv-2.png,1
art/tv-3.png,1
art/sticker.png,2
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,7
.gitattributes,2
.gitignore,5
app/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,5
app/src/main/res/values/styles.xml,2
gradle/wrapper/gradle-wrapper.jar,4
rootbeerlib/src/androidTest/java/com/scottyab/rootbeer/ApplicationTest.java,5
app/libs/armeabi/libtool-checker.so,2
rootbeerlib/src/main/jniLibs/armeabi/libtool-checker.so,4
rootbeerlib/src/main/jniLibs/mips/libtool-checker.so,4
rootbeerlib/src/main/jniLibs/mips64/libtool-checker.so,4
LICENSE,2
app/.gitignore,2
app/app.iml,3
app/proguard-rules.pro,2
gradlew,2
gradlew.bat,2
rootbeer.iml,3
rootbeerlib/.gitignore,2
rootbeerlib/gradle.properties,2
rootbeerlib/proguard-rules.pro,2
rootbeerlib/rootbeerlib.iml,3
rootbeerlib/src/main/jni/toolChecker.cpp,3
rootbeerlib/src/main/jni/toolChecker.h,3
rootbeerlib/jni/build.sh,1
rootbeerlib/libs/arm64-v8a/libtool-checker.so,1
rootbeerlib/libs/armeabi-v7a/libtool-checker.so,1
rootbeerlib/libs/armeabi/libtool-checker.so,1
rootbeerlib/libs/mips/libtool-checker.so,1
rootbeerlib/libs/mips64/libtool-checker.so,1
rootbeerlib/libs/x86/libtool-checker.so,1
rootbeerlib/libs/x86_64/libtool-checker.so,1
rootbeerlib/obj/local/armeabi/libstdc++.a,1
rootbeerlib/obj/local/armeabi/libtool-checker.so,1
rootbeerlib/obj/local/armeabi/objs/tool-checker/toolChecker.o,1
rootbeerlib/obj/local/armeabi/objs/tool-checker/toolChecker.o.d,1
